,Origin,Destination,Date,Carrier,Price,Depart_Time,Dep_meridiem,Arrive_time,Arrival_time_meridiem,Duration,Flight_pattern
286,ATL,AGS,05-23,Delta,$199,1:51,pm,2:50,pm,0h 59m,nonstop
287,ATL,AGS,05-23,Delta,$199,7:25,pm,8:20,pm,0h 55m,nonstop
288,ATL,AGS,05-23,American Airlines,$266,8:31,am,12:19,pm,3h 48m,1 stop
289,ATL,AGS,05-23,American Airlines,$266,2:07,pm,5:15,pm,3h 08m,1 stop
290,ATL,AGS,05-23,Delta,$299,5:54,pm,6:54,pm,1h 00m,nonstop
291,ATL,AGS,05-23,American Airlines,$526,9:40,am,1:58,pm,4h 18m,1 stop
292,ATL,AGS,05-23,American Airlines,$526,12:28,pm,3:28,pm,3h 00m,1 stop
293,ATL,AGS,05-23,American Airlines,$526,3:19,pm,7:16,pm,3h 57m,1 stop
294,ATL,AGS,05-23,American Airlines,$526,7:45,pm,11:32,pm,3h 47m,1 stop
295,ATL,AGS,05-24,Delta,$139,7:25,pm,8:20,pm,0h 55m,nonstop
296,ATL,AGS,05-24,Delta,$139,3:40,pm,4:41,pm,1h 01m,nonstop
297,ATL,AGS,05-24,Delta,$139,11:33,pm,12:30,am,0h 57m,nonstop
298,ATL,AGS,05-24,Delta,$199,8:25,am,9:27,am,1h 02m,nonstop
299,ATL,AGS,05-24,Delta,$199,9:32,am,10:32,am,1h 00m,nonstop
300,ATL,AGS,05-24,Delta,$199,1:51,pm,2:50,pm,0h 59m,nonstop
301,ATL,AGS,05-24,Delta,$199,9:58,pm,10:59,pm,1h 01m,nonstop
302,ATL,AGS,05-24,American Airlines,$266,8:31,am,12:19,pm,3h 48m,1 stop
303,ATL,AGS,05-24,American Airlines,$266,12:28,pm,3:28,pm,3h 00m,1 stop
304,ATL,AGS,05-24,American Airlines,$266,2:07,pm,5:15,pm,3h 08m,1 stop
305,ATL,AGS,05-24,American Airlines,$266,3:19,pm,7:16,pm,3h 57m,1 stop
306,ATL,AGS,05-24,American Airlines,$266,7:45,pm,11:32,pm,3h 47m,1 stop
307,ATL,AGS,05-24,Delta,$299,11:39,am,12:33,pm,0h 54m,nonstop
308,ATL,AGS,05-24,Delta,$299,5:54,pm,6:54,pm,1h 00m,nonstop
309,ATL,AGS,05-24,American Airlines,$526,9:40,am,1:58,pm,4h 18m,1 stop
310,ATL,ALB,05-19,Multiple Airlines,$148,6:00,am,6:00,pm,12h 00m,"1 stop 

"
311,ATL,ALB,05-19,Delta,$207,9:18,am,11:32,am,2h 14m,nonstop
312,ATL,ALB,05-19,American Airlines,$170,5:16,am,9:47,am,4h 31m,1 stop
313,ATL,ALB,05-19,American Airlines,$198,7:34,am,12:11,pm,4h 37m,1 stop
314,ATL,ALB,05-19,American Airlines,$198,6:04,am,11:20,am,5h 16m,1 stop
315,ATL,ALB,05-19,American Airlines,$198,7:34,am,2:00,pm,6h 26m,1 stop
316,ATL,ALB,05-19,American Airlines,$201,5:16,am,12:11,pm,6h 55m,2 stops
317,ATL,ALB,05-19,Delta,$207,9:11,pm,11:36,pm,2h 25m,nonstop
318,ATL,ALB,05-19,United Airlines,$215,9:50,am,2:08,pm,4h 18m,1 stop
319,ATL,ALB,05-19,American Airlines,$254,3:14,pm,7:15,pm,4h 01m,1 stop
320,ATL,ALB,05-19,American Airlines,$254,12:28,pm,6:08,pm,5h 40m,1 stop
321,ATL,ALB,05-19,American Airlines,$254,12:28,pm,7:15,pm,6h 47m,1 stop
322,ATL,ALB,05-19,American Airlines,$255,6:04,am,1:00,pm,6h 56m,1 stop
323,ATL,ALB,05-19,JetBlue,$256,6:45,am,4:36,pm,9h 51m,1 stop
324,ATL,ALB,05-19,American Airlines,$258,6:56,am,2:00,pm,7h 04m,2 stops
325,ATL,ALB,05-21,Multiple Airlines,$107,6:00,am,6:00,pm,12h 00m,"1 stop 

"
326,ATL,ALB,05-21,Delta,$207,9:18,am,11:32,am,2h 14m,nonstop
327,ATL,ALB,05-21,American Airlines,$142,6:56,am,11:19,am,4h 23m,1 stop
328,ATL,ALB,05-21,American Airlines,$142,12:28,pm,6:23,pm,5h 55m,1 stop
329,ATL,ALB,05-21,American Airlines,$142,5:16,am,11:19,am,6h 03m,1 stop
330,ATL,ALB,05-21,American Airlines,$142,3:19,pm,9:56,pm,6h 37m,1 stop
331,ATL,ALB,05-21,American Airlines,$143,9:04,am,1:00,pm,3h 56m,1 stop
332,ATL,ALB,05-21,American Airlines,$143,7:34,am,12:11,pm,4h 37m,1 stop
333,ATL,ALB,05-21,American Airlines,$143,6:09,am,11:18,am,5h 09m,1 stop
334,ATL,ALB,05-21,American Airlines,$143,5:05,am,10:38,am,5h 33m,1 stop
335,ATL,ALB,05-21,American Airlines,$143,7:34,am,2:00,pm,6h 26m,1 stop
336,ATL,ALB,05-21,American Airlines,$143,6:09,am,1:00,pm,6h 51m,1 stop
337,ATL,ALB,05-21,American Airlines,$143,5:05,am,12:11,pm,7h 06m,1 stop
338,ATL,ALB,05-21,American Airlines,$146,6:56,am,1:00,pm,6h 04m,2 stops
339,ATL,ALB,05-21,American Airlines,$146,5:16,am,12:11,pm,6h 55m,2 stops
340,ATL,ALB,05-21,American Airlines,$146,6:56,am,2:00,pm,7h 04m,2 stops
341,ATL,AMS,05-19,Multiple Airlines,$428,9:44,pm,1:05,pm,33h 21m,"2 stops 

"
342,ATL,AMS,05-19,Multiple Airlines,$638,6:03,pm,5:10,pm,17h 07m,2 stops
343,ATL,AMS,05-19,Lufthansa,$1367,2:30,pm,7:35,am,11h 05m,1 stop
344,ATL,AMS,05-19,Multiple Airlines,$638,6:03,pm,8:20,pm,20h 17m,2 stops
345,ATL,AMS,05-19,Multiple Airlines,$679,7:15,pm,6:00,pm,16h 45m,"2 stops 

"
346,ATL,AMS,05-19,Multiple Airlines,$707,7:15,pm,9:30,pm,20h 15m,"2 stops 

"
347,ATL,AMS,05-19,Multiple Airlines,$760,7:15,pm,9:00,pm,19h 45m,"3 stops 

"
348,ATL,AMS,05-19,Multiple Airlines,$762,7:15,pm,7:35,pm,18h 20m,"2 stops 

"
349,ATL,AMS,05-19,Multiple Airlines,$919,10:27,am,12:40,pm,20h 13m,2 stops
350,ATL,AMS,05-19,Turkish Airlines,$940,10:35,pm,9:45,pm,17h 10m,1 stop
351,ATL,AMS,05-19,Multiple Airlines,$963,5:45,am,8:55,am,21h 10m,2 stops
352,ATL,AMS,05-19,Multiple Airlines,$984,6:03,pm,4:20,pm,16h 17m,2 stops
353,ATL,AMS,05-19,Multiple Airlines,$1054,9:25,am,8:55,am,17h 30m,2 stops
354,ATL,AMS,05-19,SAS,$1070,4:55,pm,7:35,pm,20h 40m,2 stops
355,ATL,AMS,05-19,SAS,$1070,4:55,pm,5:00,pm,18h 05m,2 stops
356,ATL,AMS,05-19,SAS,$1252,9:30,am,9:45,am,18h 15m,2 stops
357,ATL,AMS,05-20,Multiple Airlines,$699,6:03,pm,5:10,pm,17h 07m,2 stops
358,ATL,AMS,05-20,Lufthansa,$1367,2:30,pm,7:35,am,11h 05m,1 stop
359,ATL,AMS,05-20,Lufthansa,$1398,4:10,pm,9:20,am,11h 10m,1 stop
360,ATL,AMS,05-20,United Airlines,$3080,11:45,am,7:15,am,13h 30m,1 stop
361,ATL,AMS,05-20,United Airlines,$3080,3:35,pm,9:20,am,11h 45m,1 stop
362,ATL,AMS,05-20,Lufthansa,$3110,4:10,pm,10:20,am,12h 10m,1 stop
363,ATL,AMS,05-20,Delta,$3186,3:15,pm,5:55,am,8h 40m,nonstop
364,ATL,AMS,05-20,Delta,$3186,5:26,pm,8:05,am,8h 39m,nonstop
365,ATL,AMS,05-20,Delta,$3186,7:55,pm,10:45,am,8h 50m,nonstop
366,ATL,AMS,05-20,KLM,$3186,10:35,pm,12:55,pm,8h 20m,nonstop
367,ATL,AMS,05-20,Delta,$3191,10:44,am,5:55,am,13h 11m,1 stop
368,ATL,AMS,05-20,Delta,$3191,10:55,am,5:55,am,13h 00m,1 stop
369,ATL,AMS,05-20,Delta,$3191,11:12,am,5:50,am,12h 38m,1 stop
370,ATL,AMS,05-20,Delta,$3191,12:10,pm,5:55,am,11h 45m,1 stop
371,ATL,AMS,05-20,Delta,$3191,1:15,pm,6:45,am,11h 30m,1 stop
372,ATL,AMS,05-21,Multiple Airlines,$520,11:27,am,5:10,pm,23h 43m,2 stops
373,ATL,AMS,05-21,Lufthansa,$1367,2:30,pm,7:35,am,11h 05m,1 stop
374,ATL,AMS,05-21,Multiple Airlines,$520,11:27,am,8:20,pm,26h 53m,2 stops
375,ATL,AMS,05-21,Multiple Airlines,$891,10:27,am,12:40,pm,20h 13m,2 stops
376,ATL,AMS,05-21,Multiple Airlines,$1020,10:27,am,8:55,am,16h 28m,2 stops
377,ATL,AMS,05-21,Multiple Airlines,$1020,10:27,am,12:45,pm,20h 18m,2 stops
378,ATL,AMS,05-21,Multiple Airlines,$1026,10:27,am,12:45,pm,20h 18m,2 stops
379,ATL,AMS,05-21,Multiple Airlines,$1111,1:05,pm,12:45,pm,17h 40m,2 stops
380,ATL,AMS,05-21,Aer Lingus,$1125,8:00,am,8:55,am,18h 55m,2 stops
381,ATL,AMS,05-21,Aer Lingus,$1125,10:55,am,8:55,am,16h 00m,2 stops
382,ATL,AMS,05-21,Aer Lingus,$1125,10:55,am,12:45,pm,19h 50m,2 stops
383,ATL,AMS,05-21,Aer Lingus,$1125,11:55,am,12:45,pm,18h 50m,2 stops
384,ATL,AMS,05-21,Aer Lingus,$1125,11:55,am,8:55,am,15h 00m,2 stops
385,ATL,AMS,05-21,Aer Lingus,$1125,1:25,pm,4:35,pm,21h 10m,2 stops
386,ATL,AMS,05-21,Turkish Airlines,$1130,10:35,pm,9:45,pm,17h 10m,1 stop
387,ATL,AMS,05-21,Multiple Airlines,$1140,5:45,am,8:55,am,21h 10m,2 stops
388,ATL,AMS,05-22,Multiple Airlines,$473,11:14,am,9:00,am,39h 46m,"2 stops 

"
389,ATL,AMS,05-22,Multiple Airlines,$605,5:45,pm,3:20,pm,15h 35m,"2 stops 

"
390,ATL,AMS,05-22,Multiple Airlines,$840,2:40,pm,11:15,am,14h 35m,"1 stop 

"
391,ATL,AMS,05-22,Multiple Airlines,$571,5:45,pm,7:40,pm,19h 55m,"2 stops 

"
392,ATL,AMS,05-22,Multiple Airlines,$579,6:03,pm,8:20,pm,20h 17m,2 stops
393,ATL,AMS,05-22,Multiple Airlines,$586,5:45,pm,6:15,pm,18h 30m,"2 stops 

"
394,ATL,AMS,05-22,Multiple Airlines,$613,6:03,pm,5:10,pm,17h 07m,2 stops
395,ATL,AMS,05-22,Multiple Airlines,$891,7:00,pm,4:20,pm,15h 20m,2 stops
396,ATL,AMS,05-22,Multiple Airlines,$1020,10:27,am,8:55,am,16h 28m,2 stops
397,ATL,AMS,05-22,Multiple Airlines,$1026,10:27,am,12:45,pm,20h 18m,2 stops
398,ATL,AMS,05-22,Multiple Airlines,$1052,10:27,am,12:45,pm,20h 18m,2 stops
399,ATL,AMS,05-22,SAS,$1070,9:30,am,9:45,am,18h 15m,2 stops
400,ATL,AMS,05-22,SAS,$1070,11:45,am,9:45,am,16h 00m,2 stops
401,ATL,AMS,05-22,SAS,$1070,11:45,am,2:15,pm,20h 30m,2 stops
402,ATL,AMS,05-22,SAS,$1070,4:55,pm,5:00,pm,18h 05m,2 stops
403,ATL,AMS,05-23,Multiple Airlines,$723,6:03,pm,5:10,pm,17h 07m,2 stops
404,ATL,AMS,05-23,Lufthansa,$1528,4:10,pm,9:20,am,11h 10m,1 stop
405,ATL,AMS,05-23,Lufthansa,$1855,2:30,pm,7:35,am,11h 05m,1 stop
406,ATL,AMS,05-23,Air Canada,$2409,3:30,pm,10:15,am,12h 45m,1 stop
407,ATL,AMS,05-23,United Airlines,$3080,11:45,am,7:15,am,13h 30m,1 stop
408,ATL,AMS,05-23,United Airlines,$3080,3:35,pm,9:20,am,11h 45m,1 stop
409,ATL,AMS,05-23,Lufthansa,$3110,4:10,pm,11:00,am,12h 50m,1 stop
410,ATL,AMS,05-23,Delta,$3186,3:18,pm,5:55,am,8h 37m,nonstop
411,ATL,AMS,05-23,Delta,$3186,5:26,pm,8:05,am,8h 39m,nonstop
412,ATL,AMS,05-23,Delta,$3186,7:55,pm,10:45,am,8h 50m,nonstop
413,ATL,AMS,05-23,KLM,$3186,10:35,pm,12:55,pm,8h 20m,nonstop
414,ATL,AMS,05-23,Delta,$3191,10:55,am,5:55,am,13h 00m,1 stop
415,ATL,AMS,05-23,Delta,$3191,12:10,pm,5:55,am,11h 45m,1 stop
416,ATL,AMS,05-23,Delta,$3191,12:10,pm,5:55,am,11h 45m,1 stop
417,ATL,AMS,05-23,Delta,$3191,12:24,pm,5:50,am,11h 26m,1 stop
418,ATL,AMS,05-24,Multiple Airlines,$695,6:03,pm,1:40,pm,13h 37m,2 stops
419,ATL,AMS,05-24,Multiple Airlines,$695,10:27,am,1:40,pm,21h 13m,2 stops
420,ATL,AMS,05-24,Multiple Airlines,$695,6:03,pm,5:15,pm,17h 12m,2 stops
421,ATL,AMS,05-24,Multiple Airlines,$984,7:00,pm,4:20,pm,15h 20m,2 stops
422,ATL,AMS,05-24,Multiple Airlines,$1060,10:27,am,8:55,am,16h 28m,2 stops
423,ATL,AMS,05-24,Multiple Airlines,$1098,10:27,am,1:00,pm,20h 33m,2 stops
424,ATL,AMS,05-24,SAS,$1317,4:55,pm,6:05,pm,19h 10m,2 stops
425,ATL,AMS,05-24,TAP AIR PORTUGAL,$1378,10:27,am,1:05,pm,20h 38m,"2 stops 

"
426,ATL,AMS,05-24,Turkish Airlines,$1404,10:35,pm,9:45,pm,17h 10m,1 stop
427,ATL,AMS,05-24,Aer Lingus,$1481,10:55,am,8:55,am,16h 00m,2 stops
428,ATL,AMS,05-24,Aer Lingus,$1481,11:55,am,8:55,am,15h 00m,2 stops
429,ATL,AMS,05-24,Multiple Airlines,$1517,1:05,pm,1:00,pm,17h 55m,2 stops
430,ATL,AMS,05-24,Lufthansa,$1528,4:10,pm,5:20,pm,19h 10m,1 stop
431,ATL,AMS,05-24,Aer Lingus,$1610,10:55,am,1:00,pm,20h 05m,2 stops
432,ATL,AMS,05-24,Aer Lingus,$1610,11:55,am,1:00,pm,19h 05m,2 stops
433,ATL,AMS,05-25,Multiple Airlines,$623,5:45,pm,6:10,pm,18h 25m,"2 stops 

"
434,ATL,AMS,05-25,Multiple Airlines,$660,5:45,pm,3:30,pm,15h 45m,"2 stops 

"
435,ATL,AMS,05-25,Multiple Airlines,$919,7:00,pm,4:20,pm,15h 20m,2 stops
436,ATL,AMS,05-25,Multiple Airlines,$629,5:45,pm,5:30,pm,17h 45m,"2 stops 

"
437,ATL,AMS,05-25,Multiple Airlines,$630,6:00,am,6:10,pm,30h 10m,"2 stops 

"
438,ATL,AMS,05-25,Multiple Airlines,$666,6:03,pm,8:40,pm,20h 37m,2 stops
439,ATL,AMS,05-25,Multiple Airlines,$700,6:03,pm,5:15,pm,17h 12m,2 stops
440,ATL,AMS,05-25,Multiple Airlines,$732,11:27,am,11:10,am,17h 43m,2 stops
441,ATL,AMS,05-25,Multiple Airlines,$799,8:41,am,10:20,am,19h 39m,"2 stops 

"
442,ATL,AMS,05-25,Multiple Airlines,$919,10:27,am,12:40,pm,20h 13m,2 stops
443,ATL,AMS,05-25,Multiple Airlines,$984,6:03,pm,4:20,pm,16h 17m,2 stops
444,ATL,AMS,05-25,Multiple Airlines,$1038,5:45,am,8:55,am,21h 10m,2 stops
445,ATL,AMS,05-25,Multiple Airlines,$1051,10:27,am,8:55,am,16h 28m,2 stops
446,ATL,AMS,05-25,Multiple Airlines,$1051,10:27,am,12:45,pm,20h 18m,2 stops
447,ATL,AMS,05-25,Multiple Airlines,$1067,9:25,am,8:55,am,17h 30m,2 stops
448,ATL,ATW,05-19,Delta,$219,7:39,pm,8:53,pm,2h 14m,nonstop
449,ATL,ATW,05-19,Delta,$219,3:00,pm,4:15,pm,2h 15m,nonstop
450,ATL,ATW,05-19,United Airlines,$227,10:55,am,2:02,pm,4h 07m,1 stop
451,ATL,ATW,05-19,United Airlines,$227,8:00,am,11:12,am,4h 12m,1 stop
452,ATL,ATW,05-19,Delta,$227,6:10,pm,10:51,pm,5h 41m,1 stop
453,ATL,ATW,05-19,Delta,$227,7:25,am,12:27,pm,6h 02m,1 stop
454,ATL,ATW,05-19,American Airlines,$227,7:28,am,12:37,pm,6h 09m,1 stop
455,ATL,ATW,05-19,United Airlines,$227,8:00,am,2:02,pm,7h 02m,1 stop
456,ATL,ATW,05-19,American Airlines,$230,5:16,am,12:37,pm,8h 21m,2 stops
457,ATL,ATW,05-19,Multiple Airlines,$289,9:07,pm,6:00,am,9h 53m,"1 stop 

"
458,ATL,ATW,05-19,Delta,$307,9:30,am,12:27,pm,3h 57m,1 stop
459,ATL,ATW,05-19,Delta,$307,7:50,pm,10:51,pm,4h 01m,1 stop
460,ATL,ATW,05-19,United Airlines,$307,3:35,pm,6:52,pm,4h 17m,1 stop
461,ATL,ATW,05-19,Delta,$307,7:25,am,11:05,am,4h 40m,1 stop
462,ATL,ATW,05-19,American Airlines,$307,5:38,pm,9:51,pm,5h 13m,1 stop
463,ATL,ATW,05-23,Delta,$219,3:00,pm,4:15,pm,2h 15m,nonstop
464,ATL,ATW,05-23,United Airlines,$227,10:55,am,2:02,pm,4h 07m,1 stop
465,ATL,ATW,05-23,American Airlines,$227,7:28,am,12:37,pm,6h 09m,1 stop
466,ATL,ATW,05-23,American Airlines,$230,6:56,am,12:37,pm,6h 41m,2 stops
467,ATL,ATW,05-23,Delta,$299,7:39,pm,8:53,pm,2h 14m,nonstop
468,ATL,ATW,05-23,Delta,$307,7:25,am,10:22,am,3h 57m,1 stop
469,ATL,ATW,05-23,Delta,$307,7:25,am,11:05,am,4h 40m,1 stop
470,ATL,ATW,05-23,American Airlines,$307,5:38,pm,9:51,pm,5h 13m,1 stop
471,ATL,ATW,05-23,United Airlines,$307,11:55,am,4:52,pm,5h 57m,1 stop
472,ATL,ATW,05-23,Delta,$307,7:25,am,12:27,pm,6h 02m,1 stop
473,ATL,ATW,05-23,United Airlines,$307,1:25,pm,6:52,pm,6h 27m,1 stop
474,ATL,ATW,05-23,Delta,$307,4:55,pm,10:51,pm,6h 56m,1 stop
475,ATL,ATW,05-23,United Airlines,$307,10:55,am,4:52,pm,6h 57m,1 stop
476,ATL,ATW,05-23,American Airlines,$310,5:16,am,12:37,pm,8h 21m,2 stops
477,ATL,ATW,05-23,American Airlines,$310,5:16,am,12:37,pm,8h 21m,2 stops
478,ATL,ATW,05-25,Delta,$219,3:00,pm,4:14,pm,2h 14m,nonstop
479,ATL,ATW,05-25,Delta,$219,7:39,pm,8:53,pm,2h 14m,nonstop
480,ATL,ATW,05-25,Delta,$227,6:11,pm,9:01,pm,3h 50m,1 stop
481,ATL,ATW,05-25,United Airlines,$227,10:55,am,2:02,pm,4h 07m,1 stop
482,ATL,ATW,05-25,United Airlines,$227,3:35,pm,6:52,pm,4h 17m,1 stop
483,ATL,ATW,05-25,American Airlines,$227,5:38,pm,9:51,pm,5h 13m,1 stop
484,ATL,ATW,05-25,United Airlines,$227,3:35,pm,8:35,pm,6h 00m,1 stop
485,ATL,ATW,05-25,United Airlines,$227,1:25,pm,6:52,pm,6h 27m,1 stop
486,ATL,ATW,05-25,United Airlines,$227,8:00,am,2:02,pm,7h 02m,1 stop
487,ATL,ATW,05-25,American Airlines,$230,2:07,pm,9:51,pm,8h 44m,2 stops
488,ATL,ATW,05-25,American Airlines,$230,2:07,pm,9:51,pm,8h 44m,2 stops
489,ATL,ATW,05-25,American Airlines,$232,2:49,pm,9:51,pm,8h 02m,2 stops
490,ATL,ATW,05-25,United Airlines,$307,1:25,pm,4:52,pm,4h 27m,1 stop
491,ATL,ATW,05-25,Delta,$307,5:49,pm,9:32,pm,4h 43m,1 stop
492,ATL,ATW,05-25,American Airlines,$307,7:28,am,12:37,pm,6h 09m,1 stop
493,ATL,AUA,05-19,Spirit Airlines,$131,6:00,am,2:46,pm,8h 46m,2 stops
494,ATL,AUA,05-19,Spirit Airlines,$105,8:41,am,2:46,pm,6h 05m,1 stop
495,ATL,AUA,05-19,Delta,$408,10:42,am,2:40,pm,3h 58m,nonstop
496,ATL,AUA,05-19,Spirit Airlines,$105,7:38,am,2:46,pm,7h 08m,1 stop
497,ATL,AUA,05-19,Spirit Airlines,$122,6:00,am,2:46,pm,8h 46m,2 stops
498,ATL,AUA,05-19,JetBlue,$217,6:45,am,1:04,pm,6h 19m,1 stop
499,ATL,AUA,05-19,Delta,$233,9:36,pm,1:25,pm,15h 49m,1 stop
500,ATL,AUA,05-19,Multiple Airlines,$242,6:45,am,2:46,pm,8h 01m,"1 stop 

"
501,ATL,AUA,05-19,American Airlines,$246,5:16,am,1:52,pm,8h 36m,1 stop
502,ATL,AUA,05-19,American Airlines,$246,5:16,am,3:56,pm,10h 40m,1 stop
503,ATL,AUA,05-19,American Airlines,$246,6:56,am,1:52,pm,6h 56m,1 stop
504,ATL,AUA,05-19,American Airlines,$246,6:56,am,3:56,pm,9h 00m,1 stop
505,ATL,AUA,05-19,American Airlines,$246,8:31,am,3:56,pm,7h 25m,1 stop
506,ATL,AUA,05-19,American Airlines,$246,9:40,am,3:56,pm,6h 16m,1 stop
507,ATL,AUA,05-19,American Airlines,$248,5:42,am,2:10,pm,8h 28m,1 stop
508,ATL,AUA,05-19,American Airlines,$248,6:53,am,2:10,pm,7h 17m,1 stop
509,ATL,AUA,05-19,American Airlines,$248,6:53,am,9:38,pm,14h 45m,1 stop
510,ATL,AUA,05-20,JetBlue,$168,6:45,am,1:04,pm,6h 19m,1 stop
511,ATL,AUA,05-20,Delta,$228,10:42,am,2:40,pm,3h 58m,nonstop
512,ATL,AUA,05-20,Delta,$233,9:36,pm,1:25,pm,15h 49m,1 stop
513,ATL,AUA,05-20,American Airlines,$236,5:16,am,1:52,pm,8h 36m,1 stop
514,ATL,AUA,05-20,American Airlines,$236,5:16,am,3:56,pm,10h 40m,1 stop
515,ATL,AUA,05-20,American Airlines,$236,6:56,am,3:56,pm,9h 00m,1 stop
516,ATL,AUA,05-20,American Airlines,$236,6:56,am,1:52,pm,6h 56m,1 stop
517,ATL,AUA,05-20,American Airlines,$236,8:31,am,3:56,pm,7h 25m,1 stop
518,ATL,AUA,05-20,American Airlines,$236,9:40,am,3:56,pm,6h 16m,1 stop
519,ATL,AUA,05-20,American Airlines,$236,12:28,pm,9:38,pm,9h 10m,2 stops
520,ATL,AUA,05-20,American Airlines,$238,5:42,am,2:10,pm,8h 28m,1 stop
521,ATL,AUA,05-20,American Airlines,$238,6:53,am,2:10,pm,7h 17m,1 stop
522,ATL,AUA,05-20,American Airlines,$238,6:53,am,9:38,pm,14h 45m,1 stop
523,ATL,AUA,05-20,American Airlines,$238,7:30,am,9:38,pm,14h 08m,1 stop
524,ATL,AUA,05-20,American Airlines,$238,7:30,am,2:10,pm,6h 40m,1 stop
525,ATL,AUA,05-21,Multiple Airlines,$166,1:35,pm,12:13,pm,22h 38m,"2 stops 

"
526,ATL,AUA,05-21,Delta,$228,10:42,am,2:40,pm,3h 58m,nonstop
527,ATL,AUA,05-21,JetBlue,$205,6:45,am,1:04,pm,6h 19m,1 stop
528,ATL,AUA,05-21,American Airlines,$236,5:16,am,3:56,pm,10h 40m,1 stop
529,ATL,AUA,05-21,American Airlines,$236,5:16,am,1:52,pm,8h 36m,1 stop
530,ATL,AUA,05-21,American Airlines,$236,6:56,am,1:52,pm,6h 56m,1 stop
531,ATL,AUA,05-21,American Airlines,$236,6:56,am,3:56,pm,9h 00m,1 stop
532,ATL,AUA,05-21,American Airlines,$236,8:31,am,3:56,pm,7h 25m,1 stop
533,ATL,AUA,05-21,American Airlines,$236,9:40,am,3:56,pm,6h 16m,1 stop
534,ATL,AUA,05-21,American Airlines,$236,9:40,am,9:38,pm,11h 58m,2 stops
535,ATL,AUA,05-21,American Airlines,$236,12:28,pm,9:38,pm,9h 10m,2 stops
536,ATL,AUA,05-21,United Airlines,$238,6:00,am,3:00,pm,9h 00m,1 stop
537,ATL,AUA,05-21,American Airlines,$238,6:53,am,9:38,pm,14h 45m,1 stop
538,ATL,AUA,05-21,American Airlines,$238,7:30,am,9:38,pm,14h 08m,1 stop
539,ATL,AUA,05-21,American Airlines,$238,9:13,am,9:38,pm,12h 25m,1 stop
540,ATL,AUA,05-22,Spirit Airlines,$341,7:38,am,2:46,pm,7h 08m,1 stop
541,ATL,AUA,05-22,Multiple Airlines,$253,10:00,am,12:13,pm,26h 13m,"2 stops 

"
542,ATL,AUA,05-22,Delta,$318,10:42,am,2:40,pm,3h 58m,nonstop
543,ATL,AUA,05-22,JetBlue,$314,9:45,pm,11:43,am,13h 58m,1 stop
544,ATL,AUA,05-22,American Airlines,$321,5:16,am,3:56,pm,10h 40m,1 stop
545,ATL,AUA,05-22,American Airlines,$321,6:56,am,3:56,pm,9h 00m,1 stop
546,ATL,AUA,05-22,American Airlines,$321,8:31,am,3:56,pm,7h 25m,1 stop
547,ATL,AUA,05-22,American Airlines,$321,9:40,am,3:56,pm,6h 16m,1 stop
548,ATL,AUA,05-22,Spirit Airlines,$331,7:38,am,2:46,pm,7h 08m,1 stop
549,ATL,AUA,05-22,Spirit Airlines,$331,8:41,am,2:46,pm,6h 05m,1 stop
550,ATL,AUA,05-22,Spirit Airlines,$331,6:00,am,2:46,pm,8h 46m,2 stops
551,ATL,AUA,05-22,JetBlue,$392,6:45,am,1:04,pm,6h 19m,1 stop
552,ATL,AUA,05-22,American Airlines,$401,5:16,am,1:52,pm,8h 36m,1 stop
553,ATL,AUA,05-22,American Airlines,$401,6:56,am,1:52,pm,6h 56m,1 stop
554,ATL,AUA,05-22,American Airlines,$403,6:53,am,2:10,pm,7h 17m,1 stop
555,ATL,AUA,05-22,American Airlines,$403,6:53,am,9:38,pm,14h 45m,1 stop
556,ATL,AUA,05-23,American Airlines,$403,6:53,am,9:38,pm,14h 45m,1 stop
557,ATL,AUA,05-23,American Airlines,$523,7:30,am,2:10,pm,6h 40m,1 stop
558,ATL,AUA,05-23,Delta,$793,10:42,am,2:40,pm,3h 58m,nonstop
559,ATL,AUA,05-23,American Airlines,$403,9:13,am,9:38,pm,12h 25m,1 stop
560,ATL,AUA,05-23,Multiple Airlines,$414,6:00,am,9:15,am,27h 15m,"3 stops 

"
561,ATL,AUA,05-23,Multiple Airlines,$438,7:15,pm,9:15,am,14h 00m,"3 stops 

"
562,ATL,AUA,05-23,Multiple Airlines,$476,11:27,am,9:20,am,21h 53m,2 stops
563,ATL,AUA,05-23,JetBlue,$499,9:45,pm,11:43,am,13h 58m,1 stop
564,ATL,AUA,05-23,American Airlines,$521,6:56,am,9:38,pm,14h 42m,2 stops
565,ATL,AUA,05-23,American Airlines,$523,5:42,am,2:10,pm,8h 28m,1 stop
566,ATL,AUA,05-23,United Airlines,$523,6:00,am,3:00,pm,9h 00m,1 stop
567,ATL,AUA,05-23,American Airlines,$523,6:53,am,2:10,pm,7h 17m,1 stop
568,ATL,AUA,05-23,American Airlines,$523,7:30,am,9:38,pm,14h 08m,1 stop
569,ATL,AUA,05-23,American Airlines,$523,12:32,pm,9:38,pm,9h 06m,1 stop
570,ATL,AUA,05-23,American Airlines,$527,6:56,am,9:38,pm,14h 42m,2 stops
571,ATL,AUA,05-23,American Airlines,$527,8:31,am,9:38,pm,13h 07m,2 stops
572,ATL,AUA,05-24,Spirit Airlines,$205,5:45,pm,2:50,pm,21h 05m,2 stops
573,ATL,AUA,05-24,Delta,$408,10:42,am,2:40,pm,3h 58m,nonstop
574,ATL,AUA,05-24,Spirit Airlines,$205,5:45,pm,2:50,pm,21h 05m,2 stops
