,Destination,Num_flights,Num_carriers,Hour_f,Price,Hour,stops,Date,Carrier,Flight_time_minutes
442,AMS,107,10,18,666,18,2,05-25,Multiple Airlines,1237
443,AMS,107,10,18,700,18,2,05-25,Multiple Airlines,1032
444,AMS,107,10,11,732,11,2,05-25,Multiple Airlines,1063
445,AMS,107,10,8,799,8,2,05-25,Multiple Airlines,1179
446,AMS,107,10,10,919,10,2,05-25,Multiple Airlines,1213
447,AMS,107,10,18,984,18,2,05-25,Multiple Airlines,977
448,AMS,107,10,5,1038,5,2,05-25,Multiple Airlines,1270
449,AMS,107,10,10,1051,10,2,05-25,Multiple Airlines,988
450,AMS,107,10,10,1051,10,2,05-25,Multiple Airlines,1218
451,AMS,107,10,9,1067,9,2,05-25,Multiple Airlines,1050
452,ATW,45,4,19,219,19,0,05-19,Delta,134
453,ATW,45,4,15,219,15,0,05-19,Delta,135
454,ATW,45,4,10,227,10,1,05-19,United Airlines,247
455,ATW,45,4,8,227,8,1,05-19,United Airlines,252
456,ATW,45,4,18,227,18,1,05-19,Delta,341
457,ATW,45,4,7,227,7,1,05-19,Delta,362
458,ATW,45,4,7,227,7,1,05-19,American Airlines,369
459,ATW,45,4,8,227,8,1,05-19,United Airlines,422
460,ATW,45,4,5,230,5,2,05-19,American Airlines,501
461,ATW,45,4,21,289,21,1,05-19,Multiple Airlines,593
462,ATW,45,4,9,307,9,1,05-19,Delta,237
463,ATW,45,4,19,307,19,1,05-19,Delta,241
464,ATW,45,4,15,307,15,1,05-19,United Airlines,257
465,ATW,45,4,7,307,7,1,05-19,Delta,280
466,ATW,45,4,17,307,17,1,05-19,American Airlines,313
467,ATW,45,4,15,219,15,0,05-23,Delta,135
468,ATW,45,4,10,227,10,1,05-23,United Airlines,247
469,ATW,45,4,7,227,7,1,05-23,American Airlines,369
470,ATW,45,4,6,230,6,2,05-23,American Airlines,401
471,ATW,45,4,19,299,19,0,05-23,Delta,134
472,ATW,45,4,7,307,7,1,05-23,Delta,237
473,ATW,45,4,7,307,7,1,05-23,Delta,280
474,ATW,45,4,17,307,17,1,05-23,American Airlines,313
475,ATW,45,4,11,307,11,1,05-23,United Airlines,357
476,ATW,45,4,7,307,7,1,05-23,Delta,362
477,ATW,45,4,13,307,13,1,05-23,United Airlines,387
478,ATW,45,4,16,307,16,1,05-23,Delta,416
479,ATW,45,4,10,307,10,1,05-23,United Airlines,417
480,ATW,45,4,5,310,5,2,05-23,American Airlines,501
481,ATW,45,4,5,310,5,2,05-23,American Airlines,501
482,ATW,45,4,15,219,15,0,05-25,Delta,134
483,ATW,45,4,19,219,19,0,05-25,Delta,134
484,ATW,45,4,18,227,18,1,05-25,Delta,230
485,ATW,45,4,10,227,10,1,05-25,United Airlines,247
486,ATW,45,4,15,227,15,1,05-25,United Airlines,257
487,ATW,45,4,17,227,17,1,05-25,American Airlines,313
488,ATW,45,4,15,227,15,1,05-25,United Airlines,360
489,ATW,45,4,13,227,13,1,05-25,United Airlines,387
490,ATW,45,4,8,227,8,1,05-25,United Airlines,422
491,ATW,45,4,14,230,14,2,05-25,American Airlines,524
492,ATW,45,4,14,230,14,2,05-25,American Airlines,524
493,ATW,45,4,14,232,14,2,05-25,American Airlines,482
494,ATW,45,4,13,307,13,1,05-25,United Airlines,267
495,ATW,45,4,17,307,17,1,05-25,Delta,283
496,ATW,45,4,7,307,7,1,05-25,American Airlines,369
497,AUA,95,6,6,131,6,2,05-19,Spirit Airlines,526
498,AUA,95,6,8,105,8,1,05-19,Spirit Airlines,365
499,AUA,95,6,10,408,10,0,05-19,Delta,238
500,AUA,95,6,7,105,7,1,05-19,Spirit Airlines,428
501,AUA,95,6,6,122,6,2,05-19,Spirit Airlines,526
502,AUA,95,6,6,217,6,1,05-19,JetBlue,379
503,AUA,95,6,21,233,21,1,05-19,Delta,949
504,AUA,95,6,6,242,6,1,05-19,Multiple Airlines,481
505,AUA,95,6,5,246,5,1,05-19,American Airlines,516
506,AUA,95,6,5,246,5,1,05-19,American Airlines,640
507,AUA,95,6,6,246,6,1,05-19,American Airlines,416
508,AUA,95,6,6,246,6,1,05-19,American Airlines,540
509,AUA,95,6,8,246,8,1,05-19,American Airlines,445
510,AUA,95,6,9,246,9,1,05-19,American Airlines,376
511,AUA,95,6,5,248,5,1,05-19,American Airlines,508
512,AUA,95,6,6,248,6,1,05-19,American Airlines,437
513,AUA,95,6,6,248,6,1,05-19,American Airlines,885
514,AUA,95,6,6,168,6,1,05-20,JetBlue,379
515,AUA,95,6,10,228,10,0,05-20,Delta,238
516,AUA,95,6,21,233,21,1,05-20,Delta,949
517,AUA,95,6,5,236,5,1,05-20,American Airlines,516
518,AUA,95,6,5,236,5,1,05-20,American Airlines,640
519,AUA,95,6,6,236,6,1,05-20,American Airlines,540
520,AUA,95,6,6,236,6,1,05-20,American Airlines,416
521,AUA,95,6,8,236,8,1,05-20,American Airlines,445
522,AUA,95,6,9,236,9,1,05-20,American Airlines,376
523,AUA,95,6,24,236,24,2,05-20,American Airlines,550
524,AUA,95,6,5,238,5,1,05-20,American Airlines,508
525,AUA,95,6,6,238,6,1,05-20,American Airlines,437
526,AUA,95,6,6,238,6,1,05-20,American Airlines,885
527,AUA,95,6,7,238,7,1,05-20,American Airlines,848
528,AUA,95,6,7,238,7,1,05-20,American Airlines,400
529,AUA,95,6,13,166,13,2,05-21,Multiple Airlines,1358
530,AUA,95,6,10,228,10,0,05-21,Delta,238
531,AUA,95,6,6,205,6,1,05-21,JetBlue,379
532,AUA,95,6,5,236,5,1,05-21,American Airlines,640
533,AUA,95,6,5,236,5,1,05-21,American Airlines,516
534,AUA,95,6,6,236,6,1,05-21,American Airlines,416
535,AUA,95,6,6,236,6,1,05-21,American Airlines,540
536,AUA,95,6,8,236,8,1,05-21,American Airlines,445
537,AUA,95,6,9,236,9,1,05-21,American Airlines,376
538,AUA,95,6,9,236,9,2,05-21,American Airlines,718
539,AUA,95,6,24,236,24,2,05-21,American Airlines,550
540,AUA,95,6,6,238,6,1,05-21,United Airlines,540
541,AUA,95,6,6,238,6,1,05-21,American Airlines,885
542,AUA,95,6,7,238,7,1,05-21,American Airlines,848
543,AUA,95,6,9,238,9,1,05-21,American Airlines,745
544,AUA,95,6,7,341,7,1,05-22,Spirit Airlines,428
545,AUA,95,6,10,253,10,2,05-22,Multiple Airlines,1573
546,AUA,95,6,10,318,10,0,05-22,Delta,238
547,AUA,95,6,21,314,21,1,05-22,JetBlue,838
548,AUA,95,6,5,321,5,1,05-22,American Airlines,640
549,AUA,95,6,6,321,6,1,05-22,American Airlines,540
550,AUA,95,6,8,321,8,1,05-22,American Airlines,445
551,AUA,95,6,9,321,9,1,05-22,American Airlines,376
552,AUA,95,6,7,331,7,1,05-22,Spirit Airlines,428
553,AUA,95,6,8,331,8,1,05-22,Spirit Airlines,365
554,AUA,95,6,6,331,6,2,05-22,Spirit Airlines,526
555,AUA,95,6,6,392,6,1,05-22,JetBlue,379
556,AUA,95,6,5,401,5,1,05-22,American Airlines,516
557,AUA,95,6,6,401,6,1,05-22,American Airlines,416
558,AUA,95,6,6,403,6,1,05-22,American Airlines,437
559,AUA,95,6,6,403,6,1,05-22,American Airlines,885
560,AUA,95,6,6,403,6,1,05-23,American Airlines,885
561,AUA,95,6,7,523,7,1,05-23,American Airlines,400
562,AUA,95,6,10,793,10,0,05-23,Delta,238
563,AUA,95,6,9,403,9,1,05-23,American Airlines,745
564,AUA,95,6,6,414,6,3,05-23,Multiple Airlines,1635
565,AUA,95,6,19,438,19,3,05-23,Multiple Airlines,840
566,AUA,95,6,11,476,11,2,05-23,Multiple Airlines,1313
567,AUA,95,6,21,499,21,1,05-23,JetBlue,838
568,AUA,95,6,6,521,6,2,05-23,American Airlines,882
569,AUA,95,6,5,523,5,1,05-23,American Airlines,508
570,AUA,95,6,6,523,6,1,05-23,United Airlines,540
571,AUA,95,6,6,523,6,1,05-23,American Airlines,437
572,AUA,95,6,7,523,7,1,05-23,American Airlines,848
573,AUA,95,6,24,523,24,1,05-23,American Airlines,546
574,AUA,95,6,6,527,6,2,05-23,American Airlines,882
575,AUA,95,6,8,527,8,2,05-23,American Airlines,787
576,AUA,95,6,17,205,17,2,05-24,Spirit Airlines,1265
577,AUA,95,6,10,408,10,0,05-24,Delta,238
578,AUA,95,6,17,205,17,2,05-24,Spirit Airlines,1265
579,AUA,95,6,21,243,21,2,05-24,Spirit Airlines,1021
580,AUA,95,6,21,332,21,1,05-24,JetBlue,838
581,AUA,95,6,6,333,6,1,05-24,American Airlines,885
582,AUA,95,6,11,387,11,2,05-24,Multiple Airlines,1537
583,AUA,95,6,5,411,5,1,05-24,American Airlines,640
584,AUA,95,6,6,411,6,1,05-24,American Airlines,416
585,AUA,95,6,6,411,6,1,05-24,American Airlines,540
586,AUA,95,6,8,411,8,1,05-24,American Airlines,445
587,AUA,95,6,9,411,9,1,05-24,American Airlines,376
588,AUA,95,6,5,413,5,1,05-24,American Airlines,508
589,AUA,95,6,6,413,6,1,05-24,American Airlines,437
590,AUA,95,6,7,413,7,1,05-24,American Airlines,400
591,AUA,95,6,7,413,7,1,05-24,American Airlines,848
592,AUS,110,6,8,117,8,0,05-19,Delta,135
593,AUS,110,6,5,124,5,1,05-19,American Airlines,302
594,AUS,110,6,6,145,6,1,05-19,American Airlines,280
595,AUS,110,6,5,184,5,1,05-19,American Airlines,413
596,AUS,110,6,6,184,6,1,05-19,American Airlines,313
597,AUS,110,6,9,185,9,1,05-19,American Airlines,351
598,AUS,110,6,10,187,10,0,05-19,Delta,140
599,AUS,110,6,11,187,11,0,05-19,Delta,143
600,AUS,110,6,13,187,13,0,05-19,Delta,143
601,AUS,110,6,20,187,20,0,05-19,Delta,146
602,AUS,110,6,14,203,14,1,05-19,Spirit Airlines,395
603,AUS,110,6,6,225,6,1,05-19,American Airlines,398
604,AUS,110,6,8,225,8,1,05-19,American Airlines,283
605,AUS,110,6,8,225,8,1,05-19,American Airlines,416
606,AUS,110,6,18,247,18,0,05-19,Delta,143
607,AUS,110,6,6,86,6,0,05-20,Frontier,150
608,AUS,110,6,22,147,22,0,05-20,Delta,140
609,AUS,110,6,6,75,6,0,05-20,Frontier,150
610,AUS,110,6,20,147,20,0,05-20,Delta,146
611,AUS,110,6,14,168,14,1,05-20,Spirit Airlines,395
612,AUS,110,6,17,173,17,1,05-20,United Airlines,388
613,AUS,110,6,5,184,5,1,05-20,American Airlines,346
614,AUS,110,6,14,184,14,1,05-20,American Airlines,457
615,AUS,110,6,15,184,15,1,05-20,American Airlines,385
616,AUS,110,6,16,185,16,1,05-20,American Airlines,403
617,AUS,110,6,18,185,18,1,05-20,American Airlines,288
618,AUS,110,6,19,185,19,1,05-20,American Airlines,305
619,AUS,110,6,17,187,17,0,05-20,Delta,145
620,AUS,110,6,18,187,18,0,05-20,Delta,143
621,AUS,110,6,9,210,9,1,05-20,United Airlines,413
622,AUS,110,6,17,210,17,1,05-20,United Airlines,341
623,AUS,110,6,16,88,16,1,05-21,Spirit Airlines,1032
624,AUS,110,6,8,107,8,0,05-21,Delta,135
625,AUS,110,6,10,107,10,0,05-21,Delta,140
626,AUS,110,6,11,107,11,0,05-21,Delta,143
627,AUS,110,6,13,107,13,0,05-21,Delta,143
628,AUS,110,6,15,107,15,0,05-21,Delta,143
629,AUS,110,6,20,107,20,0,05-21,Delta,146
630,AUS,110,6,22,107,22,0,05-21,Delta,140
631,AUS,110,6,5,114,5,1,05-21,American Airlines,346
632,AUS,110,6,14,114,14,1,05-21,American Airlines,457
633,AUS,110,6,15,114,15,1,05-21,American Airlines,385
634,AUS,110,6,6,115,6,1,05-21,American Airlines,280
635,AUS,110,6,8,115,8,1,05-21,American Airlines,416
636,AUS,110,6,9,115,9,1,05-21,American Airlines,351
637,AUS,110,6,10,115,10,1,05-21,American Airlines,296
638,AUS,110,6,6,44,6,0,05-22,Frontier,150
639,AUS,110,6,8,107,8,0,05-22,Delta,135
640,AUS,110,6,6,39,6,0,05-22,Frontier,150
641,AUS,110,6,5,102,5,1,05-22,American Airlines,346
642,AUS,110,6,11,107,11,0,05-22,Delta,143
643,AUS,110,6,13,107,13,0,05-22,Delta,143
644,AUS,110,6,15,107,15,0,05-22,Delta,143
645,AUS,110,6,6,115,6,1,05-22,American Airlines,280
646,AUS,110,6,9,115,9,1,05-22,American Airlines,351
647,AUS,110,6,8,145,8,1,05-22,American Airlines,283
648,AUS,110,6,8,145,8,1,05-22,American Airlines,416
649,AUS,110,6,10,147,10,0,05-22,Delta,140
650,AUS,110,6,20,147,20,0,05-22,Delta,146
651,AUS,110,6,22,147,22,0,05-22,Delta,140
652,AUS,110,6,24,175,24,1,05-22,United Airlines,379
653,AUS,110,6,24,175,24,1,05-22,United Airlines,243
654,AUS,110,6,7,78,7,0,05-23,Spirit Airlines,152
655,AUS,110,6,8,187,8,0,05-23,Delta,135
656,AUS,110,6,7,57,7,0,05-23,Spirit Airlines,152
657,AUS,110,6,14,130,14,1,05-23,Spirit Airlines,395
658,AUS,110,6,15,187,15,0,05-23,Delta,143
659,AUS,110,6,22,187,22,0,05-23,Delta,140
660,AUS,110,6,6,225,6,1,05-23,American Airlines,280
661,AUS,110,6,10,247,10,0,05-23,Delta,140
662,AUS,110,6,11,247,11,0,05-23,Delta,143
663,AUS,110,6,13,247,13,0,05-23,Delta,143
664,AUS,110,6,20,247,20,0,05-23,Delta,146
665,AUS,110,6,10,251,10,1,05-23,Multiple Airlines,525
666,AUS,110,6,18,289,18,0,05-23,Delta,143
667,AUS,110,6,5,296,5,1,05-23,American Airlines,346
668,AUS,110,6,8,296,8,1,05-23,American Airlines,439
669,AUS,110,6,9,297,9,1,05-23,United Airlines,413
670,AUS,110,6,6,104,6,0,05-24,Frontier,150
671,AUS,110,6,8,247,8,0,05-24,Delta,135
672,AUS,110,6,6,99,6,0,05-24,Frontier,150
673,AUS,110,6,7,106,7,0,05-24,Spirit Airlines,152
674,AUS,110,6,14,163,14,1,05-24,Spirit Airlines,395
675,AUS,110,6,11,247,11,0,05-24,Delta,143
676,AUS,110,6,15,247,15,0,05-24,Delta,143
677,AUS,110,6,18,247,18,0,05-24,Delta,143
678,AUS,110,6,20,247,20,0,05-24,Delta,146
679,AUS,110,6,22,247,22,0,05-24,Delta,140
680,AUS,110,6,11,266,11,2,05-24,Spirit Airlines,511
681,AUS,110,6,10,289,10,0,05-24,Delta,140
682,AUS,110,6,13,289,13,0,05-24,Delta,143
683,AUS,110,6,6,297,6,1,05-24,American Airlines,280
684,AUS,110,6,18,297,18,1,05-24,American Airlines,385
685,AUS,110,6,18,297,18,1,05-24,American Airlines,288
686,AUS,110,6,6,63,6,0,05-25,Frontier,150
687,AUS,110,6,15,107,15,0,05-25,Delta,142
688,AUS,110,6,7,57,7,0,05-25,Spirit Airlines,152
689,AUS,110,6,6,58,6,0,05-25,Frontier,150
690,AUS,110,6,14,125,14,1,05-25,Spirit Airlines,441
691,AUS,110,6,22,145,22,0,05-25,Delta,142
692,AUS,110,6,24,155,24,1,05-25,United Airlines,379
693,AUS,110,6,8,175,8,1,05-25,Multiple Airlines,376
694,AUS,110,6,9,175,9,1,05-25,United Airlines,413
695,AUS,110,6,24,175,24,1,05-25,United Airlines,243
696,AUS,110,6,11,178,11,2,05-25,Spirit Airlines,511
697,AUS,110,6,14,184,14,1,05-25,American Airlines,318
698,AUS,110,6,17,184,17,1,05-25,American Airlines,454
699,AUS,110,6,19,184,19,1,05-25,American Airlines,336
700,AUS,110,6,16,185,16,1,05-25,American Airlines,326
701,AUS,110,6,16,185,16,1,05-25,American Airlines,403
702,AVL,92,6,9,152,9,1,05-19,Spirit Airlines,236
703,AVL,92,6,5,146,5,1,05-19,American Airlines,218
704,AVL,92,6,11,179,11,0,05-19,Delta,56
705,AVL,92,6,6,146,6,1,05-19,American Airlines,235
706,AVL,92,6,8,146,8,1,05-19,American Airlines,216
707,AVL,92,6,9,152,9,1,05-19,Spirit Airlines,236
708,AVL,92,6,8,179,8,0,05-19,Delta,58
709,AVL,92,6,13,179,13,0,05-19,Delta,57
710,AVL,92,6,18,179,18,0,05-19,Delta,65
711,AVL,92,6,20,179,20,0,05-19,Delta,58
712,AVL,92,6,22,179,22,0,05-19,Delta,66
713,AVL,92,6,6,225,6,1,05-19,Multiple Airlines,685
714,AVL,92,6,9,226,9,1,05-19,American Airlines,232
715,AVL,92,6,13,226,13,1,05-19,American Airlines,219
716,AVL,92,6,15,226,15,1,05-19,American Airlines,210
717,AVL,92,6,19,226,19,1,05-19,American Airlines,219
718,AVL,92,6,5,146,5,1,05-20,American Airlines,218
719,AVL,92,6,11,179,11,0,05-20,Delta,56
720,AVL,92,6,6,146,6,1,05-20,American Airlines,235
721,AVL,92,6,8,146,8,1,05-20,American Airlines,220
722,AVL,92,6,13,179,13,0,05-20,Delta,56
723,AVL,92,6,16,179,16,0,05-20,Delta,67
724,AVL,92,6,18,179,18,0,05-20,Delta,65
725,AVL,92,6,20,179,20,0,05-20,Delta,58
726,AVL,92,6,22,179,22,0,05-20,Delta,66
727,AVL,92,6,8,209,8,0,05-20,Delta,58
728,AVL,92,6,9,226,9,1,05-20,American Airlines,232
729,AVL,92,6,14,226,14,1,05-20,American Airlines,203
730,AVL,92,6,14,366,14,1,05-20,American Airlines,277
731,AVL,92,6,15,366,15,1,05-20,American Airlines,205
732,AVL,92,6,17,366,17,1,05-20,American Airlines,231
733,AVL,92,6,16,136,16,1,05-22,Multiple Airlines,408
734,AVL,92,6,11,179,11,0,05-22,Delta,56
735,AVL,92,6,5,146,5,1,05-22,American Airlines,207
736,AVL,92,6,6,146,6,1,05-22,American Airlines,235
737,AVL,92,6,8,146,8,1,05-22,American Airlines,220
738,AVL,92,6,9,146,9,1,05-22,American Airlines,232
739,AVL,92,6,14,146,14,1,05-22,American Airlines,277
740,AVL,92,6,8,179,8,0,05-22,Delta,58
741,AVL,92,6,13,179,13,0,05-22,Delta,56
742,AVL,92,6,16,179,16,0,05-22,Delta,67
743,AVL,92,6,18,179,18,0,05-22,Delta,66
744,AVL,92,6,20,179,20,0,05-22,Delta,58
745,AVL,92,6,22,179,22,0,05-22,Delta,66
746,AVL,92,6,14,226,14,1,05-22,American Airlines,203
747,AVL,92,6,15,226,15,1,05-22,American Airlines,205
748,AVL,92,6,9,134,9,1,05-23,Spirit Airlines,236
749,AVL,92,6,8,179,8,0,05-23,Delta,58
750,AVL,92,6,9,134,9,1,05-23,Spirit Airlines,236
751,AVL,92,6,7,165,7,1,05-23,Multiple Airlines,315
752,AVL,92,6,20,179,20,0,05-23,Delta,58
753,AVL,92,6,22,179,22,0,05-23,Delta,66
754,AVL,92,6,5,226,5,1,05-23,American Airlines,218
755,AVL,92,6,6,226,6,1,05-23,American Airlines,235
756,AVL,92,6,8,226,8,1,05-23,American Airlines,220
757,AVL,92,6,11,259,11,0,05-23,Delta,56
758,AVL,92,6,13,259,13,0,05-23,Delta,56
759,AVL,92,6,16,259,16,0,05-23,Delta,67
760,AVL,92,6,18,259,18,0,05-23,Delta,66
761,AVL,92,6,6,293,6,1,05-23,Multiple Airlines,368
762,AVL,92,6,9,366,9,1,05-23,American Airlines,232
763,AVL,92,6,14,366,14,1,05-23,American Airlines,203
764,AVL,92,6,13,179,13,0,05-24,Delta,56
765,AVL,92,6,7,227,7,1,05-24,Multiple Airlines,316
766,AVL,92,6,21,252,21,2,05-24,Spirit Airlines,673
767,AVL,92,6,8,259,8,0,05-24,Delta,58
768,AVL,92,6,11,259,11,0,05-24,Delta,56
769,AVL,92,6,18,259,18,0,05-24,Delta,66
770,AVL,92,6,20,259,20,0,05-24,Delta,58
771,AVL,92,6,22,259,22,0,05-24,Delta,66
772,AVL,92,6,5,366,5,1,05-24,American Airlines,218
773,AVL,92,6,6,366,6,1,05-24,American Airlines,235
774,AVL,92,6,8,366,8,1,05-24,American Airlines,220
775,AVL,92,6,9,366,9,1,05-24,American Airlines,232
776,AVL,92,6,14,366,14,1,05-24,American Airlines,277
777,AVL,92,6,14,366,14,1,05-24,American Airlines,203
778,AVL,92,6,15,366,15,1,05-24,American Airlines,205
779,AVL,92,6,24,179,24,0,05-25,Delta,55
780,AVL,92,6,15,179,15,0,05-25,Delta,64
781,AVL,92,6,22,179,22,0,05-25,Delta,60
782,AVL,92,6,5,226,5,1,05-25,American Airlines,204
783,AVL,92,6,6,226,6,1,05-25,American Airlines,235
784,AVL,92,6,8,226,8,1,05-25,American Airlines,216
785,AVL,92,6,17,226,17,1,05-25,American Airlines,231
786,AVL,92,6,19,226,19,1,05-25,American Airlines,214
787,AVL,92,6,10,259,10,0,05-25,Delta,61
788,AVL,92,6,18,259,18,0,05-25,Delta,65
789,AVL,92,6,11,292,11,1,05-25,Multiple Airlines,425
790,AVL,92,6,9,380,9,1,05-25,United Airlines,267
791,AVL,92,6,10,609,10,2,05-25,United Airlines,697
792,AVL,92,6,6,2257,6,0,05-25,Linear Air Taxi,62
793,AVL,92,6,7,2257,7,0,05-25,Linear Air Taxi,62
794,AVP,105,3,6,161,6,1,05-19,American Airlines,298
795,AVP,105,3,20,194,20,0,05-19,Delta,122
796,AVP,105,3,9,172,9,1,05-19,United Airlines,247
797,AVP,105,3,5,194,5,1,05-19,American Airlines,398
798,AVP,105,3,24,194,24,1,05-19,American Airlines,359
799,AVP,105,3,15,194,15,1,05-19,American Airlines,361
800,AVP,105,3,17,256,17,1,05-19,American Airlines,400
801,AVP,105,3,19,256,19,1,05-19,American Airlines,282
802,AVP,105,3,11,257,11,1,05-19,American Airlines,304
803,AVP,105,3,24,257,24,1,05-19,American Airlines,241
804,AVP,105,3,17,257,17,1,05-19,American Airlines,274
805,AVP,105,3,6,260,6,2,05-19,American Airlines,564
806,AVP,105,3,8,260,8,2,05-19,American Airlines,469
807,AVP,105,3,14,265,14,1,05-19,United Airlines,232
808,AVP,105,3,16,265,16,1,05-19,Delta,291
809,AVP,105,3,15,131,15,1,05-20,American Airlines,351
810,AVP,105,3,20,164,20,0,05-20,Delta,122
811,AVP,105,3,6,161,6,1,05-20,American Airlines,298
812,AVP,105,3,9,172,9,1,05-20,United Airlines,247
813,AVP,105,3,24,194,24,1,05-20,American Airlines,359
814,AVP,105,3,14,194,14,1,05-20,American Airlines,260
815,AVP,105,3,5,195,5,1,05-20,American Airlines,262
816,AVP,105,3,14,235,14,1,05-20,United Airlines,232
817,AVP,105,3,18,235,18,1,05-20,United Airlines,347
818,AVP,105,3,5,256,5,1,05-20,American Airlines,398
819,AVP,105,3,17,256,17,1,05-20,American Airlines,400
820,AVP,105,3,19,256,19,1,05-20,American Airlines,282
821,AVP,105,3,11,257,11,1,05-20,American Airlines,304
822,AVP,105,3,24,257,24,1,05-20,American Airlines,241
823,AVP,105,3,17,257,17,1,05-20,American Airlines,274
824,AVP,105,3,5,131,5,1,05-21,American Airlines,398
825,AVP,105,3,20,164,20,0,05-21,Delta,122
826,AVP,105,3,6,131,6,1,05-21,American Airlines,298
827,AVP,105,3,24,131,24,1,05-21,American Airlines,359
828,AVP,105,3,5,133,5,1,05-21,American Airlines,262
829,AVP,105,3,11,133,11,1,05-21,American Airlines,304
830,AVP,105,3,24,133,24,1,05-21,American Airlines,241
831,AVP,105,3,14,161,14,1,05-21,American Airlines,260
832,AVP,105,3,15,161,15,1,05-21,American Airlines,351
833,AVP,105,3,6,165,6,2,05-21,American Airlines,564
834,AVP,105,3,8,165,8,2,05-21,American Airlines,469
835,AVP,105,3,9,172,9,1,05-21,United Airlines,252
836,AVP,105,3,14,172,14,1,05-21,United Airlines,232
837,AVP,105,3,14,198,14,2,05-21,American Airlines,495
838,AVP,105,3,7,202,7,1,05-21,Delta,249
839,AVP,105,3,5,133,5,1,05-22,American Airlines,262
840,AVP,105,3,20,164,20,0,05-22,Delta,122
841,AVP,105,3,5,161,5,1,05-22,American Airlines,398
842,AVP,105,3,6,161,6,1,05-22,American Airlines,298
843,AVP,105,3,24,161,24,1,05-22,American Airlines,359
844,AVP,105,3,14,161,14,1,05-22,American Airlines,260
845,AVP,105,3,15,161,15,1,05-22,American Airlines,351
846,AVP,105,3,9,172,9,1,05-22,United Airlines,247
847,AVP,105,3,6,198,6,2,05-22,American Airlines,564
848,AVP,105,3,8,198,8,2,05-22,American Airlines,469
849,AVP,105,3,14,198,14,2,05-22,American Airlines,495
850,AVP,105,3,14,235,14,1,05-22,United Airlines,232
851,AVP,105,3,11,257,11,1,05-22,American Airlines,304
852,AVP,105,3,7,265,7,1,05-22,Delta,249
853,AVP,105,3,13,265,13,1,05-22,Delta,246
854,AVP,105,3,5,133,5,1,05-23,American Airlines,262
855,AVP,105,3,20,164,20,0,05-23,Delta,122
856,AVP,105,3,6,194,6,1,05-23,American Airlines,298
857,AVP,105,3,24,194,24,1,05-23,American Airlines,359
858,AVP,105,3,11,195,11,1,05-23,American Airlines,304
859,AVP,105,3,10,235,10,1,05-23,United Airlines,360
860,AVP,105,3,5,256,5,1,05-23,American Airlines,398
861,AVP,105,3,14,256,14,1,05-23,American Airlines,260
862,AVP,105,3,15,256,15,1,05-23,American Airlines,351
863,AVP,105,3,6,260,6,2,05-23,American Airlines,564
864,AVP,105,3,8,260,8,2,05-23,American Airlines,469
865,AVP,105,3,11,265,11,1,05-23,United Airlines,300
866,AVP,105,3,7,297,7,1,05-23,Delta,249
867,AVP,105,3,10,297,10,1,05-23,Delta,387
868,AVP,105,3,13,297,13,1,05-23,Delta,246
869,AVP,105,3,5,162,5,1,05-24,American Airlines,262
870,AVP,105,3,20,164,20,0,05-24,Delta,122
871,AVP,105,3,6,256,6,1,05-24,American Airlines,298
872,AVP,105,3,24,256,24,1,05-24,American Airlines,359
873,AVP,105,3,14,256,14,1,05-24,American Airlines,260
874,AVP,105,3,15,256,15,1,05-24,American Airlines,351
875,AVP,105,3,19,256,19,1,05-24,American Airlines,282
876,AVP,105,3,11,257,11,1,05-24,American Airlines,304
877,AVP,105,3,24,257,24,1,05-24,American Airlines,241
878,AVP,105,3,7,265,7,1,05-24,Delta,249
879,AVP,105,3,15,265,15,1,05-24,Delta,394
880,AVP,105,3,13,297,13,1,05-24,Delta,246
881,AVP,105,3,16,297,16,1,05-24,Delta,291
882,AVP,105,3,5,319,5,1,05-24,American Airlines,398
883,AVP,105,3,17,319,17,1,05-24,American Airlines,400
884,AVP,105,3,5,133,5,1,05-25,American Airlines,262
885,AVP,105,3,20,164,20,0,05-25,Delta,121
886,AVP,105,3,14,161,14,1,05-25,American Airlines,260
887,AVP,105,3,9,172,9,1,05-25,United Airlines,252
888,AVP,105,3,5,194,5,1,05-25,American Airlines,384
889,AVP,105,3,6,194,6,1,05-25,American Airlines,298
890,AVP,105,3,17,195,17,1,05-25,American Airlines,274
891,AVP,105,3,14,198,14,2,05-25,American Airlines,495
892,AVP,105,3,14,202,14,1,05-25,United Airlines,232
893,AVP,105,3,17,256,17,1,05-25,American Airlines,400
894,AVP,105,3,19,256,19,1,05-25,American Airlines,282
895,AVP,105,3,14,260,14,2,05-25,American Airlines,495
896,AVP,105,3,13,265,13,1,05-25,Delta,244
897,AVP,105,3,15,265,15,1,05-25,United Airlines,325
898,AVP,105,3,11,297,11,1,05-25,Delta,365
899,AZO,109,3,18,197,18,1,05-19,Delta,337
900,AZO,109,3,16,267,16,1,05-19,Delta,251
901,AZO,109,3,17,267,17,1,05-19,American Airlines,305
902,AZO,109,3,14,219,14,1,05-19,Delta,410
903,AZO,109,3,8,267,8,1,05-19,United Airlines,356
904,AZO,109,3,19,299,19,1,05-19,Delta,237
905,AZO,109,3,13,299,13,1,05-19,Delta,251
906,AZO,109,3,15,299,15,1,05-19,Delta,354
907,AZO,109,3,10,299,10,1,05-19,Delta,392
908,AZO,109,3,10,299,10,1,05-19,United Airlines,401
